Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
PRIME,202504,InterestRevenue,13,36,StaticCohortAvg,6,,Mid regime using actual-only cohort points
PRIME,202504,InterestRevenue,37,999,StaticCohortAvg,12,,Late regime tail cap using actual-only cohort points
PRIME,202507,Coll_Principal,1,12,StaticCohortAvg,3,,Early regime using recent actual-only cohort points
PRIME,202507,Coll_Principal,13,36,StaticCohortAvg,6,,Mid regime using actual-only cohort points
PRIME,202507,Coll_Principal,37,999,StaticCohortAvg,12,,Late regime tail cap using actual-only cohort points
PRIME,202507,Coll_Interest,1,12,StaticCohortAvg,3,,Early regime using recent actual-only cohort points
PRIME,202507,Coll_Interest,13,36,StaticCohortAvg,6,,Mid regime using actual-only cohort points
PRIME,202507,Coll_Interest,37,999,StaticCohortAvg,12,,Late regime tail cap using actual-only cohort points
PRIME,202507,InterestRevenue,1,12,StaticCohortAvg,3,,Early regime using recent actual-only cohort points
PRIME,202507,InterestRevenue,13,36,StaticCohortAvg,6,,Mid regime using actual-only cohort points
PRIME,202507,InterestRevenue,37,999,StaticCohortAvg,12,,Late regime tail cap using actual-only cohort points
PRIME,202508,Coll_Principal,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202508,Coll_Principal,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202508,Coll_Principal,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
PRIME,202508,Coll_Interest,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202508,Coll_Interest,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202508,Coll_Interest,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
PRIME,202508,InterestRevenue,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202508,InterestRevenue,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202508,InterestRevenue,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
PRIME,202509,Coll_Principal,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202509,Coll_Principal,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202509,Coll_Principal,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
PRIME,202509,Coll_Interest,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202509,Coll_Interest,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202509,Coll_Interest,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
PRIME,202509,InterestRevenue,1,6,DonorCohort,202507,,Recent cohort bridge via same-segment donor 202507
PRIME,202509,InterestRevenue,7,24,StaticCohortAvg,3,,Post-bridge stabilisation using actual-only history
PRIME,202509,InterestRevenue,25,999,StaticCohortAvg,6,,Mature stabilisation using actual-only history
